NOMBRE_IES,TIPO_IES,TIPO_FINANCIAMIENTO,NOMBRE_CARRERA,CAMPO_AMPLIO,NIVEL_FORMACIÓN,MODALIDAD,PROVINCIA,CANTÓN,ESTADO,CAMPO_AMPLIO_NORMALIZADO,ES_PREGRADO,CANTON_KEY,PROVINCIA_KEY
UNIVERSIDAD TECNICA DE MANABI,UNIVERSIDAD,PÚBLICA,CIENCIAS AGROPECUARIAS,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,MANABÍ,PORTOVIEJO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",False,PORTOVIEJO,MANABI
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,EDUCACION INICIAL,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,EDUCACION BASICA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LAS CIENCIAS EXPERIMENTALES,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Educación,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LA HISTORIA Y LAS CIENCIAS SOCIALES,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Educación,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LA LENGUA Y LA LITERATURA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Educación,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LOS IDIOMAS NACIONALES Y EXTRANJEROS,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LA ACTIVIDAD FISICA Y DEPORTE,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PSICOPEDAGOGIA,EDUCACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DISEÑO TEXTIL E INDUMENTARIA,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DISEÑO GRAFICO,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ECONOMIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,TRABAJO SOCIAL,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,COMUNICACION,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DERECHO,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,AUDITORIA Y CONTROL DE GESTION,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ADMINISTRACION DE EMPRESAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,MERCADOTECNIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,MARKETING DIGITAL,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,BIOTECNOLOGIA,"CIENCIAS NATURALES, MATEMATICAS Y ESTADISTICA",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Naturales, Matemáticas y Estadística",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,TECNOLOGIAS DE LA INFORMACION,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,SOFTWARE,TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION (TIC),EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Tecnologías de la Información y la Comunicación (TIC),True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,AUTOMATIZACION Y ROBOTICA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ingeniería, Industria y Construcción",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,MECANICA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ingeniería, Industria y Construcción",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,TELECOMUNICACIONES,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ingeniería, Industria y Construcción",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ALIMENTOS,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ingeniería, Industria y Construcción",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DISEÑO INDUSTRIAL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ingeniería, Industria y Construcción",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,INGENIERIA INDUSTRIAL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ingeniería, Industria y Construcción",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,INGENIERIA CIVIL,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ingeniería, Industria y Construcción",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ARQUITECTURA,"INGENIERIA, INDUSTRIA Y CONSTRUCCION",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ingeniería, Industria y Construcción",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,AGRONOMIA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,MEDICINA VETERINARIA,"AGRICULTURA, SILVICULTURA, PESCA Y VETERINARIA",EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Agricultura, Silvicultura, Pesca y Veterinaria",True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,MEDICINA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Salud y Bienestar,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ENFERMERIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Salud y Bienestar,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,LABORATORIO CLINICO,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Salud y Bienestar,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,FISIOTERAPIA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Salud y Bienestar,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PSICOLOGIA CLINICA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Salud y Bienestar,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,NUTRICION Y DIETETICA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Salud y Bienestar,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,HOSPITALIDAD Y HOTELERIA,SERVICIOS,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Servicios,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ENTRENAMIENTO DEPORTIVO,SERVICIOS,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,HIBRIDA,TUNGURAHUA,AMBATO,VIGENTE,Servicios,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,TURISMO,SERVICIOS,EDUCACIÓN SUPERIOR DE GRADO O TERCER NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Servicios,True,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ENTORNOS VIRTUALES DE APRENDIZAJE,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DISEÑO DE PRODUCTOS,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DOCUMENTACION Y ARCHIVO,"CIENCIAS SOCIALES, PERIODISMO E INFORMACION",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,GERENCIA HOSPITALARIA Y ADMINISTRACION DE HOSPITALES,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,MEDICINA INTERNA,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Salud y Bienestar,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ENFERMERIA DE EMERGENCIAS,SALUD Y BIENESTAR,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Salud y Bienestar,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,EDUCACION,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,EDUCACION,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,TECNOLOGIA E INNOVACION EDUCATIVA,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,EDUCACION INICIAL,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LA LENGUA Y LA LITERATURA,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PEDAGOGIA DE LOS IDIOMAS NACIONALES Y EXTRANJEROS,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ENSEÑANZA DE INGLES COMO LENGUA EXTRANJERA,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PSICOPEDAGOGIA,EDUCACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Educación,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DISEÑO GRAFICO,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DISEÑO GRAFICO,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DISEÑO,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,LITERATURA,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,LINGÜISTICA,ARTES Y HUMANIDADES,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Artes y Humanidades,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ECONOMIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ECONOMIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,SEMIPRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,PSICOLOGIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,TRABAJO SOCIAL,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,COMUNICACION,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,COMUNICACION,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,BIBLIOTECOLOGIA Y ARCHIVOLOGIA,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DERECHO,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DERECHO,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,DERECHO CONSTITUCIONAL,"CIENCIAS SOCIALES, PERIODISMO, INFORMACION Y DERECHO",EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,"Ciencias Sociales, Periodismo e Información",False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,CONTABILIDAD Y AUDITORIA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,AUDITORIA GUBERNAMENTAL Y CONTROL DE GESTION,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,CONTABILIDAD,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,TRIBUTACION,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,EN LÍNEA,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,FINANZAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,FINANZAS PUBLICAS,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,ADMINISTRACION PUBLICA,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
UNIVERSIDAD TECNICA DE AMBATO,UNIVERSIDAD,PÚBLICA,SOSTENIBILIDAD EMPRESARIAL,ADMINISTRACION,EDUCACIÓN SUPERIOR DE POSGRADO O CUARTO NIVEL,PRESENCIAL,TUNGURAHUA,AMBATO,VIGENTE,Administración de Empresas y Derecho,False,AMBATO,TUNGURAHUA
